id	filename	title	year	decade	doc_type
1097	PTR_1887062401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1098	PTR_1887070101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1099	PTR_1887070801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1100	PTR_1887071501.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1101	PTR_1887072201.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1102	PTR_1887072901.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1103	PTR_1887080501.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1104	PTR_1887081201.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1105	PTR_1887081901.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1106	PTR_1887082601.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1107	PTR_1887090201.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1108	PTR_1887090901.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1109	PTR_1887091601.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1110	PTR_1887092301.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1111	PTR_1887093001.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1112	PTR_1887100701.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1113	PTR_1887101401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1114	PTR_1887102101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1115	PTR_1887102801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1116	PTR_1887110401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1117	PTR_1887111101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1118	PTR_1887120901.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1119	PTR_1887121601.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1120	PTR_1887122301.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1121	P000061.pdf	Henry's journal: Covering adventures and experienc	1888	1880	newspaper
1122	P001354.pdf	Memorial in the matter of Louis Riel, the Senate o	1888	1880	other
1123	P001711.pdf	Holiday rambles between Winnipeg and Victoria	1888	1880	other
1124	P001726.pdf	Fort Qu'Appelle boating, fishing and shooting club	1888	1880	other
1125	P001731.pdf	The new West: Extending from the Great Lakes acros	1888	1880	other
1126	P001740.pdf	McPhillips' alphabetical and business directory of	1888	1880	other
1127	P007764.pdf	Vicariat de Saint-Albert: journal de voyage de Mgr	1888	1880	other
1128	P009536.15.pdf	Report on public works in the North-west Territori	1888	1880	other
1129	P009536.16.pdf	Report on public works in the North-west Territori	1888	1880	other
1130	P009536.18.pdf	Report on public works in the North-west Territori	1888	1880	other
1131	P009536.19.pdf	Report on public works in the North-west Territori	1888	1880	other
1132	P009536.34.pdf	Report on public works in the North-west Territori	1888	1880	other
1133	P009539.10.pdf	Statement of the public accounts of the North-west	1888	1880	other
1134	P009539.3.pdf	Statement of the public accounts of the North-west	1888	1880	other
1135	P009539.4.pdf	Statement of the public accounts of the North-west	1888	1880	other
1136	P009539.5.pdf	Statement of the public accounts of the North-west	1888	1880	other
1137	P009539.7.pdf	Statement of the public accounts of the North-west	1888	1880	other
1138	cihm_27159.pdf	Official report of the speech of Hon. Sir Charles 	1888	1880	annual_report
1139	cihm_30054.pdf	Holiday rambles between Winnipeg and Victoria [mic	1888	1880	other
1140	cihm_30644.pdf	McPhillips' alphabetical and business directory of	1888	1880	other
1141	cihm_30668.pdf	The Canadian Pacific Railway [microform] : its geo	1888	1880	other
1142	cihm_52199.pdf	The ethical import of Darwinism [microform]	1888	1880	other
1143	PTR_1888010601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1144	PTR_1888011301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1145	PTR_1888012001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1146	PTR_1888012701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1147	PTR_1888020301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1148	PTR_1888021001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1149	PTR_1888021701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1150	PTR_1888022401.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1151	PTR_1888030201.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1152	PTR_1888030901.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1153	PTR_1888031601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1154	PTR_1888032301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1155	PTR_1888033001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1156	PTR_1888040601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1157	LMT_1888041201.pdf	Le Manitoba (1888-04-12)	1888	1880	other
1158	PTR_1888041301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1159	PTR_1888042001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1160	PTR_1888042701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1161	PTR_1888050401.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1162	PTR_1888051101.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1163	PTR_1888051801.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1164	PTR_1888052501.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1165	PTR_1888060101.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1166	PTR_1888060801.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1167	PTR_1888061501.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1168	PTR_1888062201.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1169	PTR_1888062901.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1170	PTR_1888070601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1171	PTR_1888071301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1172	PTR_1888072001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1173	PTR_1888072701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1174	PTR_1888080301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1175	PTR_1888081001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1176	PTR_1888081701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1177	PTR_1888083101.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1178	PTR_1888090701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1179	PTR_1888091401.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1180	PTR_1888092101.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1181	PTR_1888092801.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1182	PTR_1888100501.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1183	PTR_1888101201.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1184	PTR_1888101901.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1185	PTR_1888102601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1186	PTR_1888110201.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1187	PTR_1888110901.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1188	PTR_1888111601.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1189	PTR_1888112301.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1190	PTR_1888113001.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1191	PTR_1888120701.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1192	PTR_1888121401.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1193	PTR_1888122101.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1194	PTR_1888122801.pdf	Prince Albert times and Saskatchewan review (1888-	1888	1880	newspaper
1195	P000060.pdf	Continuation of Henry's journal: Covering adventur	1889	1880	newspaper
1196	P000181.pdf	Original letters and other documents relating to t	1889	1880	other
1197	P001517.pdf	La vérité sur la question métisse au nord-ouest pa	1889	1880	other
1198	P001763.pdf	The Historical and Scientific Society of Manitoba:	1889	1880	other
1199	P001784.pdf	Un suprême appel: l'évêque du nord-ouest supplie t	1889	1880	other
1200	P001804.pdf	Ceremony of unveiling a bronze statue erected on M	1889	1880	other
1201	P001809.pdf	The district of Moose Jaw, North West Territories,	1889	1880	other
1202	P001824.pdf	Message from the President of the United States, t	1889	1880	other
1203	P007781.pdf	Province ecclésiastique de Saint-Boniface	1889	1880	other
1204	P009641.pdf	Vicariat de Saint-Boniface: mission du Sacré-Coeur	1889	1880	other
1205	P009642.pdf	Mission de Saint-Albert: lettre du R. P. Rapet, su	1889	1880	other
1206	cihm_24665.pdf	A drama in four acts, entitled "Against the world"	1889	1880	other
1207	cihm_25147.pdf	Gleason's veterinary hand-book and system of horse	1889	1880	other
1208	cihm_25861.pdf	The evolution of the relation between capital and 	1889	1880	other
1209	cihm_30700.pdf	Manitoba [microform] : an address delivered at the	1889	1880	other
1210	cihm_38289.pdf	India [microform] : a few pages about it	1889	1880	other
1211	cihm_38535.pdf	The Newfoundland almanac for the year of Our Lord 	1889	1880	other
1212	cihm_38536.pdf	The Newfoundland almanac for the year of Our Lord 	1889	1880	other
1213	PTR_1889010401.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1214	PTR_1889011101.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1215	PTR_1889011801.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1216	PTR_1889012501.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1217	PTR_1889020101.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1218	PTR_1889020801.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1219	PTR_1889021501.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1220	PTR_1889022201.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1221	PTR_1889030101.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1222	PTR_1889030801.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1223	PTR_1889031501.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1224	PTR_1889032201.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1225	PTR_1889032901.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1226	PTR_1889040501.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1227	PTR_1889041201.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1228	PTR_1889041901.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1229	PTR_1889042601.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1230	PTR_1889050301.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1231	PTR_1889051001.pdf	Prince Albert times and Saskatchewan review (1889-	1889	1880	newspaper
1232	2016013-002.pdf	N.W. Rowell: letter book 2	1890	1890	other
1233	2016013-003.pdf	N.W. Rowell: letter book 3	1890	1890	other
1234	P001341.pdf	Speech of Hon. Edward Blake on the Bremner furs, M	1890	1890	other
1235	P001448.pdf	Quatre hommes: Skobeleff, Brooke, Grant, Riel	1890	1890	other
1236	P001502.pdf	Parting address to the people of Canada	1890	1890	other
1237	P001837.pdf	Alphabetical and business directory of the town an	1890	1890	other
1238	P001859.pdf	Report of the select committee in re Charles Bremn	1890	1890	annual_report
1239	P001862.pdf	Free homes and cheap railway lands!: One hundred m	1890	1890	map
1240	P001867.pdf	Western Canada, including Manitoba, Assiniboia, Al	1890	1890	other
1241	P001868.pdf	Wo sich der deutsche Ansiedler eine neue Heimat gr	1890	1890	other
1242	P001871.pdf	A manual of the law of registration of titles to r	1890	1890	other
1243	P001875.pdf	For the Leader Company Limited, et al.: A speech b	1890	1890	newspaper
1244	P001896.pdf	Prince Albert and the North Saskatchewan: A guide 	1890	1890	other
1245	P009644.pdf	Lettre du R. P. Campeau au R. P. Boisramé, maitre 	1890	1890	other
1246	P009645.pdf	Une conversion	1890	1890	other
1247	P009647.pdf	Mission du lac Pélican, district de Cumberland	1890	1890	other
1248	cihm_12826.pdf	Discours de M. le juge Routhier au concert de char	1890	1890	other
1249	cihm_14987.pdf	Presidential address before the Royal Society of C	1890	1890	other
1250	cihm_18734.pdf	By canoe and dog-train among the Cree and Salteaux	1890	1890	other
1251	cihm_26668.pdf	Throwing-sticks in the national museum [microform]	1890	1890	other
1252	cihm_28781.pdf	La légende d'un peuple [microforme]	1890	1890	other
1253	cihm_29478.pdf	Prince Albert and the North Saskatchewan [microfor	1890	1890	other
1254	cihm_30195.pdf	First reading book for schools and families [micro	1890	1890	other
1255	cihm_30655.pdf	Un nouveau champ de colonisation [microforme] : la	1890	1890	other
1256	cihm_30702.pdf	A Scotch farmer's success in the Canadian North-We	1890	1890	other
1257	cihm_30703.pdf	The Qu'Appelle, Long Lake and Saskatchewan Railroa	1890	1890	other
1258	cihm_34481.pdf	Free homes and cheap railway lands! [microform] : 	1890	1890	other
1259	farminginnorthwe00cana.pdf	Farming in the North-West : Manitoba, Assiniboia, 	1890	1890	other
1260	MJA_1890011001.pdf	The times (1890-01-10)	1890	1890	newspaper
1261	MJA_1890012401.pdf	The times (1890-01-24)	1890	1890	newspaper
1262	BRM_1890020601.pdf	The Brandon mail (1890-02-06)	1890	1890	other
1263	MJA_1890021401.pdf	The times (1890-02-14)	1890	1890	newspaper
